game.id,seller.id,buyer.id,game.seller_buyer,session.code,game.round_number,game.first_player,game.second_player,game.id_in_subsession,game.RANDOM_TRANSFER_SUCCESS,game.BUYER_DECISION_FIRST,game.SELLER_META_BELIEVE,game.BUYER_TRANSFER,game.BUYER_BELIEVE,seller.participant.id_in_session,seller.participant.last_page_index,seller.participant._max_page_index,seller.participant.last_app_visited,seller.participant.last_page_visited,seller.participant.final_payoff,seller.participant.final_payoff_plus_participation_fee,seller.participant.ability_to_lie,seller.participant.ability_to_detect_lies,seller.player.id_in_group,seller.player.player_round_num,seller.player.payoff,seller.participant.gender,seller.participant.age,seller.participant.education,seller.participant.political_beliefs,seller.participant.comments,buyer.participant.id_in_session,buyer.participant.last_page_index,buyer.participant._max_page_index,buyer.participant.last_app_visited,buyer.participant.last_page_visited,buyer.participant.final_payoff,buyer.participant.final_payoff_plus_participation_fee,buyer.participant.ability_to_lie,buyer.participant.ability_to_detect_lies,buyer.player.id_in_group,buyer.player.player_round_num,buyer.player.payoff,buyer.participant.gender,buyer.participant.age,buyer.participant.education,buyer.participant.political_beliefs,buyer.participant.comments,game.chat_log,game.seller_lied,game.useful_convo,seller.participant.general_instructions_timedout,seller.participant.self_rating_timedout,seller.participant.demographics_timedout,buyer.participant.general_instructions_timedout,buyer.participant.self_rating_timedout,buyer.participant.demographics_timedout,game.buyer_intructions_timedout,game.seller_intructions_timedout,game.buyer_decision_timedout,game.seller_decision_timedout
c8pv0kwe_56,rkzt42b9,plrpsu8n,rkzt42b9_plrpsu8n,c8pv0kwe,56,23,22,57,1,1,0.56,0,0.24,23,726,725,demographics_app,completion_code,2,5,0.12,0.08,1,3,1,Man,61,"Completed advanced University/College degree (Masters, PhD...)",32,nice,22,711,725,App1,Wait0,8,11,0.7,0.58,2,4,1,,NA,,NA,,"Seller: hii
Buyer: hi!
Buyer: Did the transfer go through?
Seller: you know bonus
Seller: yes",0,1,0,0,0,0,0,NA,0,0,0,0
c8pv0kwe_57,ueolgd90,g6vm1daw,ueolgd90_g6vm1daw,c8pv0kwe,57,24,25,58,0,0,0.5,1,0.45,24,726,725,demographics_app,completion_code,2,5,0.1,0.65,1,2,1,Man,50,Completed secondary school/high school,10,None,25,726,725,demographics_app,completion_code,2,5,0.8,0.4,2,1,1,Woman,28,Some University/College,-16,Fun!,"Buyer: Hey there, did you receive the dollar?
Seller: no it did nt
Buyer: Okay
Seller: did you really send it?
Seller: do I need to send my associate to have a discussion with you?
Seller: where's my money, dude",NA,1,0,0,NA,0,0,0,0,0,0,0
c8pv0kwe_58,plrpsu8n,rkzt42b9,plrpsu8n_rkzt42b9,c8pv0kwe,58,22,23,59,1,0,0.95,1,0.85,22,711,725,App1,Wait0,8,11,0.7,0.58,1,5,2,,NA,,NA,,23,726,725,demographics_app,completion_code,2,5,0.12,0.08,2,4,0,Man,61,"Completed advanced University/College degree (Masters, PhD...)",32,nice,"Seller: Hello!
Buyer: hi
Seller: Thanks for your purchase, The transfer didn't go though, could you try again?
Buyer: yes
Seller: Thank you!
Buyer: mm well come",1,1,0,0,NA,0,0,0,0,0,0,0
c8pv0kwe_59,g6vm1daw,ueolgd90,g6vm1daw_ueolgd90,c8pv0kwe,59,25,24,60,1,1,0,0,0.5,25,726,725,demographics_app,completion_code,2,5,0.8,0.4,1,2,1,Woman,28,Some University/College,-16,Fun!,24,726,725,demographics_app,completion_code,2,5,0.1,0.65,2,3,1,Man,50,Completed secondary school/high school,10,None,"Buyer: did you get your money?
Seller: Nope, the 1 dollar transfer that was supposed to happen was not successful
Buyer: I don't know what happened. let me get my boss on it
Buyer: how about now?
Buyer: you lying to me?",1,1,0,0,0,0,0,NA,0,0,0,0
c8pv0kwe_60,rkzt42b9,ueolgd90,rkzt42b9_ueolgd90,c8pv0kwe,60,23,24,61,0,0,0.91,0,1,23,726,725,demographics_app,completion_code,2,5,0.12,0.08,1,5,0,Man,61,"Completed advanced University/College degree (Masters, PhD...)",32,nice,24,726,725,demographics_app,completion_code,2,5,0.1,0.65,2,4,0,Man,50,Completed secondary school/high school,10,None,"Buyer: Did you get your cash?
Seller: hi
Seller: yes
Buyer: awesome
Buyer: so how's it going?
Seller: nice
Buyer: cool
Seller: i don't know
Seller: cool",NA,0,0,0,0,0,0,NA,0,0,0,0
er74u2tp_1,sxsop3u1,p53oyrys,sxsop3u1_p53oyrys,er74u2tp,1,2,1,2,0,1,0.5,1,0.66,2,726,725,demographics_app,completion_code,5,8,0.8,0.83,1,1,1,Man,52,Completed undergraduate University/College degree,-35,,1,726,725,demographics_app,completion_code,4,7,0.63,0.61,2,1,1,Man,30,Completed undergraduate University/College degree,15,Good,,NA,0,0,0,0,0,0,0,0,0,0,0
er74u2tp_2,55akdiw8,427hhu6h,55akdiw8_427hhu6h,er74u2tp,2,4,3,3,0,1,0.5,1,0.05,4,726,725,demographics_app,completion_code,5,8,0.78,0.83,1,1,1,Man,40,Some University/College,40,Interesting,3,726,725,demographics_app,completion_code,5,8,0.05,0.2,2,1,1,Man,44,"Completed advanced University/College degree (Masters, PhD...)",0,No responses from the partner in two rounds. How can you use the data? The partner is a real man?,"Buyer: Hello, did you receive the service fee?
Seller: hi
Buyer: would you please confirm that?
Seller: Are you want buy my product
Buyer: absolutely
Buyer: you should have been told that whether you have received the fee
Seller: it new brand smart Tv
Buyer: sounds good
Buyer: did you recieve your transfer of $1?
Seller: The transfer failed, you need to send it to me again
Seller: if you don't , we both get penalized
Seller: I highly recommend you resend",NA,0,0,0,0,0,0,0,0,0,0,0
er74u2tp_3,76hhdjq5,mhr2hcmv,76hhdjq5_mhr2hcmv,er74u2tp,3,5,6,4,1,1,0.28,0,0.35,5,726,725,demographics_app,completion_code,7,10,1,1,1,1,1,Man,35,Completed undergraduate University/College degree,50,,6,726,725,demographics_app,completion_code,6,9,0.2,0.3,2,1,1,Woman,47,Completed undergraduate University/College degree,0,None,,NA,0,0,0,0,0,0,0,0,0,0,0
er74u2tp_4,1o8dzl71,p53oyrys,1o8dzl71_p53oyrys,er74u2tp,4,7,1,5,0,0,0.5,0,0.5,7,726,725,demographics_app,completion_code,4,7,0.86,0.63,1,1,0,Man,53,Completed undergraduate University/College degree,50,nice,1,726,725,demographics_app,completion_code,4,7,0.63,0.61,2,2,0,Man,30,Completed undergraduate University/College degree,15,Good,,NA,0,0,0,0,0,0,0,0,1,0,0
er74u2tp_5,sxsop3u1,55akdiw8,sxsop3u1_55akdiw8,er74u2tp,5,2,4,6,0,0,0.16,1,0.5,2,726,725,demographics_app,completion_code,5,8,0.8,0.83,1,2,1,Man,52,Completed undergraduate University/College degree,-35,,4,726,725,demographics_app,completion_code,5,8,0.78,0.83,2,2,1,Man,40,Some University/College,40,Interesting,"Seller: HELLO
Buyer: hii
Seller: I DID NOT GET THE TRANSFER
Buyer: did you transfer money
Buyer: 50/50
Seller: NO=PLEASE SEND IT ASAP
Buyer: okay please do it
Seller: DID YOU SEND IT
Seller: PLEASE SEND THE MONEY
Buyer: i want initial payment before the sales
Seller: I AM THE SELLER-I NEED THE PAYMENT
Buyer: did you get it?
Seller: my transfer hasn't gone through
Buyer: how do I know you aren't lying
Seller: no idea, but i really didn't get anything
Seller: do what you wish 
Buyer: alright, i'll resend it",NA,1,0,0,0,0,0,0,0,0,0,0
er74u2tp_6,1uwr5boj,mhr2hcmv,1uwr5boj_mhr2hcmv,er74u2tp,6,9,6,7,0,1,0.75,0,0.2,9,726,725,demographics_app,completion_code,4,7,0.64,0.85,1,1,0,Man,28,Some University/College,15,NONE,6,726,725,demographics_app,completion_code,6,9,0.2,0.3,2,2,0,Woman,47,Completed undergraduate University/College degree,0,None,,NA,0,0,0,0,0,0,0,0,0,0,0
er74u2tp_7,427hhu6h,76hhdjq5,427hhu6h_76hhdjq5,er74u2tp,7,3,5,8,1,1,0.75,0,0.12,3,726,725,demographics_app,completion_code,5,8,0.05,0.2,1,2,1,Man,44,"Completed advanced University/College degree (Masters, PhD...)",0,No responses from the partner in two rounds. How can you use the data? The partner is a real man?,5,726,725,demographics_app,completion_code,7,10,1,1,2,2,1,Man,35,Completed undergraduate University/College degree,50,,"Buyer: Hi
Seller: hello
Seller: anything you want to talk with me?
Seller: how's going?",NA,0,0,0,0,0,0,0,0,0,0,0
er74u2tp_8,mhr2hcmv,p53oyrys,mhr2hcmv_p53oyrys,er74u2tp,8,6,1,9,1,0,0.25,1,0.5,6,726,725,demographics_app,completion_code,6,9,0.2,0.3,1,3,2,Woman,47,Completed undergraduate University/College degree,0,None,1,726,725,demographics_app,completion_code,4,7,0.63,0.61,2,3,0,Man,30,Completed undergraduate University/College degree,15,Good,"Seller: Hello
Buyer: hello
Seller: I didn't get a transfer, can you please send me the $1",1,1,0,0,0,0,0,0,0,0,0,0
er74u2tp_9,1o8dzl71,1uwr5boj,1o8dzl71_1uwr5boj,er74u2tp,9,7,9,10,0,0,0.71,1,0.58,7,726,725,demographics_app,completion_code,4,7,0.86,0.63,1,2,1,Man,53,Completed undergraduate University/College degree,50,nice,9,726,725,demographics_app,completion_code,4,7,0.64,0.85,2,2,1,Man,28,Some University/College,15,NONE,,NA,0,0,0,0,0,0,0,0,1,0,0
er74u2tp_10,8l6d6b6c,sxsop3u1,8l6d6b6c_sxsop3u1,er74u2tp,10,10,2,11,1,0,1,0,0.74,10,726,725,demographics_app,completion_code,4,7,0.24,0.36,1,1,1,Woman,39,Completed undergraduate University/College degree,50,Thank you,2,726,725,demographics_app,completion_code,5,8,0.8,0.83,2,3,1,Man,52,Completed undergraduate University/College degree,-35,,"Buyer: HELLO
Seller: hey, did you get your transfer?
Buyer: DID YOU RECEIVE THE MONEY?
Seller: I'm not aware that I received the amount
Buyer: DID YOU CHECK?
Seller: ah, there it is finally
Seller: lag lag lag
Buyer: APPARENETLY
Seller: thank you",0,1,0,0,0,0,0,0,0,0,0,0
er74u2tp_11,76hhdjq5,55akdiw8,76hhdjq5_55akdiw8,er74u2tp,11,5,4,12,1,0,0.2,1,1,5,726,725,demographics_app,completion_code,7,10,1,1,1,3,2,Man,35,Completed undergraduate University/College degree,50,,4,726,725,demographics_app,completion_code,5,8,0.78,0.83,2,3,0,Man,40,Some University/College,40,Interesting,"Seller: Hello
Buyer: hi
Buyer:  transfer was NOT successful
Buyer: Send money ASAP
Seller: Yes may be
Buyer: Why can't you send the money
Buyer: If any any problem with you",1,1,0,0,0,0,0,0,0,0,0,0
er74u2tp_12,6pnmneqy,427hhu6h,6pnmneqy_427hhu6h,er74u2tp,12,12,3,13,1,0,0.85,0,0.85,12,726,725,demographics_app,completion_code,5,8,0.3,0.25,1,1,1,Man,38,"Completed advanced University/College degree (Masters, PhD...)",-50,,3,726,725,demographics_app,completion_code,5,8,0.05,0.2,2,3,1,Man,44,"Completed advanced University/College degree (Masters, PhD...)",0,No responses from the partner in two rounds. How can you use the data? The partner is a real man?,"Buyer: hi, how are you going？
Seller: Hi, the transfer did not succeed.
Buyer: are you sure？
Seller: That's what it says.
Buyer: OK，got it. I will transfer",1,1,0,0,0,0,0,0,0,0,0,0
er74u2tp_13,2xjxv7ai,78tl0v4h,2xjxv7ai_78tl0v4h,er74u2tp,13,11,8,14,0,0,0,0,0,11,500,725,App1,Seller_chat_page,1,4,0.86,0.92,1,1,0,,NA,,NA,,8,495,725,App1,Wait0,0,3,0,0,2,1,0,,NA,,NA,,,NA,0,0,0,NA,1,1,NA,1,0,1,1
er74u2tp_14,1uwr5boj,1o8dzl71,1uwr5boj_1o8dzl71,er74u2tp,14,9,7,15,0,0,0.72,1,0.82,9,726,725,demographics_app,completion_code,4,7,0.64,0.85,1,3,1,Man,28,Some University/College,15,NONE,7,726,725,demographics_app,completion_code,4,7,0.86,0.63,2,3,1,Man,53,Completed undergraduate University/College degree,50,nice,,NA,0,0,0,0,0,0,0,0,0,0,0
er74u2tp_15,p53oyrys,mhr2hcmv,p53oyrys_mhr2hcmv,er74u2tp,15,1,6,16,1,0,0.64,0,0.65,1,726,725,demographics_app,completion_code,4,7,0.63,0.61,1,4,1,Man,30,Completed undergraduate University/College degree,15,Good,6,726,725,demographics_app,completion_code,6,9,0.2,0.3,2,4,1,Woman,47,Completed undergraduate University/College degree,0,None,"Buyer: Hi there
Seller: Hi
Buyer: Did you get the transfer?",NA,0,0,0,0,0,0,0,0,0,0,0
er74u2tp_16,427hhu6h,6pnmneqy,427hhu6h_6pnmneqy,er74u2tp,16,3,12,17,1,0,0.8,0,0.9,3,726,725,demographics_app,completion_code,5,8,0.05,0.2,1,4,1,Man,44,"Completed advanced University/College degree (Masters, PhD...)",0,No responses from the partner in two rounds. How can you use the data? The partner is a real man?,12,726,725,demographics_app,completion_code,5,8,0.3,0.25,2,2,1,Man,38,"Completed advanced University/College degree (Masters, PhD...)",-50,,"Seller: hello，how are you going？
Buyer: i'm ok. did the transfer succeed?
Seller: Yes. I am pretty sure that the transfer succeeded.
Buyer: how do you know?
Seller: A statement on the screen.
Buyer: ok thanks!",0,1,0,0,0,0,0,0,0,0,0,0
er74u2tp_17,55akdiw8,76hhdjq5,55akdiw8_76hhdjq5,er74u2tp,17,4,5,18,1,1,1,1,1,4,726,725,demographics_app,completion_code,5,8,0.78,0.83,1,4,2,Man,40,Some University/College,40,Interesting,5,726,725,demographics_app,completion_code,7,10,1,1,2,4,0,Man,35,Completed undergraduate University/College degree,50,,"Buyer: Hello
Seller: hi
Seller:  transfer was initiated successful
Seller: thank you ",0,1,0,0,0,0,0,0,0,0,0,0
er74u2tp_18,sxsop3u1,8l6d6b6c,sxsop3u1_8l6d6b6c,er74u2tp,18,2,10,19,0,0,0.21,1,0.17,2,726,725,demographics_app,completion_code,5,8,0.8,0.83,1,4,1,Man,52,Completed undergraduate University/College degree,-35,,10,726,725,demographics_app,completion_code,4,7,0.24,0.36,2,2,1,Woman,39,Completed undergraduate University/College degree,50,Thank you,"Buyer: hello
Seller: HELLO
Seller: HELLO
Seller: DID YOU SEND THE TRANSFER?
Buyer: did you receive your money?
Buyer: yes
Seller: I ABSOLUTELY DID NOT RECEIVE IT
Buyer: wow, I am sure it was sent
Seller: MAYBE THERE WAS AN ERROR BUT I DID NOT GET IT
Seller: MAYBE YOU COULD DOUBLE CHECK?",NA,1,0,0,0,0,0,0,0,0,0,0
er74u2tp_19,wwku5rdu,p53oyrys,wwku5rdu_p53oyrys,er74u2tp,19,13,1,20,1,1,0.86,0,0.5,13,726,725,demographics_app,completion_code,6,9,0.67,0.78,1,1,1,Man,43,Completed undergraduate University/College degree,25,good,1,726,725,demographics_app,completion_code,4,7,0.63,0.61,2,5,1,Man,30,Completed undergraduate University/College degree,15,Good,"Buyer: Hi
Seller: ok
Seller: hai what you want?",NA,0,0,0,0,0,0,0,0,0,0,0
er74u2tp_20,mhr2hcmv,55akdiw8,mhr2hcmv_55akdiw8,er74u2tp,20,6,4,21,1,0,0.7,1,1,6,726,725,demographics_app,completion_code,6,9,0.2,0.3,1,5,2,Woman,47,Completed undergraduate University/College degree,0,None,4,726,725,demographics_app,completion_code,5,8,0.78,0.83,2,5,0,Man,40,Some University/College,40,Interesting,"Seller: Hi
Buyer: hello
Buyer:  transfer was initiated successfully
Seller: Can you transfer the $1? I didn't get it, please.
Seller: I didn't get it, please send it again thanks",1,1,0,0,0,0,0,0,0,0,0,0
er74u2tp_21,1o8dzl71,76hhdjq5,1o8dzl71_76hhdjq5,er74u2tp,21,7,5,22,1,1,0.73,0,0.16,7,726,725,demographics_app,completion_code,4,7,0.86,0.63,1,4,1,Man,53,Completed undergraduate University/College degree,50,nice,5,726,725,demographics_app,completion_code,7,10,1,1,2,5,1,Man,35,Completed undergraduate University/College degree,50,,,NA,0,0,0,0,0,0,0,0,0,0,0
er74u2tp_22,1uwr5boj,427hhu6h,1uwr5boj_427hhu6h,er74u2tp,22,9,3,23,0,1,0.76,0,0.75,9,726,725,demographics_app,completion_code,4,7,0.64,0.85,1,4,0,Man,28,Some University/College,15,NONE,3,726,725,demographics_app,completion_code,5,8,0.05,0.2,2,5,0,Man,44,"Completed advanced University/College degree (Masters, PhD...)",0,No responses from the partner in two rounds. How can you use the data? The partner is a real man?,,NA,0,0,0,0,0,0,0,0,0,0,0
er74u2tp_23,6pnmneqy,wwku5rdu,6pnmneqy_wwku5rdu,er74u2tp,23,12,13,24,0,1,0.5,1,0.69,12,726,725,demographics_app,completion_code,5,8,0.3,0.25,1,3,1,Man,38,"Completed advanced University/College degree (Masters, PhD...)",-50,,13,726,725,demographics_app,completion_code,6,9,0.67,0.78,2,2,1,Man,43,Completed undergraduate University/College degree,25,good,,NA,0,0,0,0,0,0,0,0,0,0,0
er74u2tp_24,p53oyrys,3zksv47r,p53oyrys_3zksv47r,er74u2tp,24,1,14,25,1,0,0.5,0,0.55,1,726,725,demographics_app,completion_code,4,7,0.63,0.61,1,6,1,Man,30,Completed undergraduate University/College degree,15,Good,14,726,725,demographics_app,completion_code,4,7,0.46,0.49,2,1,1,Man,48,Some University/College,-30,No comments,"Buyer: hello
Seller: Hi
Buyer: did you get the $1?
Buyer: Did it come through?",NA,0,0,0,0,0,0,0,0,0,0,0
er74u2tp_25,sxsop3u1,mhr2hcmv,sxsop3u1_mhr2hcmv,er74u2tp,25,2,6,26,0,1,0.5,0,0.8,2,726,725,demographics_app,completion_code,5,8,0.8,0.83,1,5,0,Man,52,Completed undergraduate University/College degree,-35,,6,726,725,demographics_app,completion_code,6,9,0.2,0.3,2,6,0,Woman,47,Completed undergraduate University/College degree,0,None,"Seller: HELLO
Buyer: Hi there
Buyer: You should have received the #1
Seller: DID YOU SEND THE MONEY
Buyer: Yes, sent it
Seller: HAVE FOR SURE NOT RECEIVED IT
Buyer: Are you sure?
Seller: MAYBE THERE WAS SOME  KIND OF ERROR COULD YOU DOUBLE CHECK?
Buyer: I can double check, but I know it was successfully sent so you should have it
Seller: I CAN TELL YOU UNEQUIVOCABLY i DID NOT GET IT",NA,1,0,0,0,0,0,0,0,0,0,0
er74u2tp_26,8l6d6b6c,78tl0v4h,8l6d6b6c_78tl0v4h,er74u2tp,26,10,8,27,0,1,0,0,0,10,726,725,demographics_app,completion_code,4,7,0.24,0.36,1,3,0,Woman,39,Completed undergraduate University/College degree,50,Thank you,8,495,725,App1,Wait0,0,3,0,0,2,2,0,,NA,,NA,,,NA,0,0,0,0,1,1,NA,1,0,1,0
er74u2tp_27,2xjxv7ai,55akdiw8,2xjxv7ai_55akdiw8,er74u2tp,27,11,4,28,1,0,0,0,1,11,500,725,App1,Seller_chat_page,1,4,0.86,0.92,1,2,1,,NA,,NA,,4,726,725,demographics_app,completion_code,5,8,0.78,0.83,2,6,1,Man,40,Some University/College,40,Interesting,,NA,0,0,0,NA,0,0,0,0,1,0,1
er74u2tp_28,76hhdjq5,1o8dzl71,76hhdjq5_1o8dzl71,er74u2tp,28,5,7,29,1,0,0.01,1,1,5,726,725,demographics_app,completion_code,7,10,1,1,1,6,2,Man,35,Completed undergraduate University/College degree,50,,7,726,725,demographics_app,completion_code,4,7,0.86,0.63,2,5,0,Man,53,Completed undergraduate University/College degree,50,nice,,NA,0,0,0,0,0,0,0,0,0,0,0
er74u2tp_29,1uwr5boj,6pnmneqy,1uwr5boj_6pnmneqy,er74u2tp,29,9,12,30,1,0,0.5,1,0.27,9,726,725,demographics_app,completion_code,4,7,0.64,0.85,1,5,2,Man,28,Some University/College,15,NONE,12,726,725,demographics_app,completion_code,5,8,0.3,0.25,2,4,0,Man,38,"Completed advanced University/College degree (Masters, PhD...)",-50,,,NA,0,0,0,0,0,0,0,0,0,0,0
er74u2tp_30,wwku5rdu,427hhu6h,wwku5rdu_427hhu6h,er74u2tp,30,13,3,31,1,1,0.87,0,0.25,13,726,725,demographics_app,completion_code,6,9,0.67,0.78,1,3,1,Man,43,Completed undergraduate University/College degree,25,good,3,726,725,demographics_app,completion_code,5,8,0.05,0.2,2,6,1,Man,44,"Completed advanced University/College degree (Masters, PhD...)",0,No responses from the partner in two rounds. How can you use the data? The partner is a real man?,,NA,0,0,0,0,0,0,0,0,0,0,0
er74u2tp_31,brnm6twc,3zksv47r,brnm6twc_3zksv47r,er74u2tp,31,15,14,32,0,0,0.76,0,0.6,15,505,725,App1,Wait3,2,5,0.72,0.95,1,1,0,,NA,,NA,,14,726,725,demographics_app,completion_code,4,7,0.46,0.49,2,2,0,Man,48,Some University/College,-30,No comments,"Buyer: Hi
Seller: hi]
Buyer: Did you get the $1?
Seller: no
Seller: unfortunately 
Seller: but that's how things are 
Buyer: Did you get it in the last round?
Seller: of course not
Buyer: that's ashame
Buyer: that's ashame
Seller: obviously ",NA,1,0,0,NA,0,0,0,0,0,0,0
er74u2tp_32,6pnmneqy,sxsop3u1,6pnmneqy_sxsop3u1,er74u2tp,32,12,2,33,1,1,0.94,0,0.66,12,726,725,demographics_app,completion_code,5,8,0.3,0.25,1,5,1,Man,38,"Completed advanced University/College degree (Masters, PhD...)",-50,,2,726,725,demographics_app,completion_code,5,8,0.8,0.83,2,6,1,Man,52,Completed undergraduate University/College degree,-35,,"Buyer: HELLO
Seller: hi!
Buyer: DID YOU GET THE TRANSFER?
Seller: The transfer succeeded! No need to send anything extra.
Buyer: EXCELLENT GLAD TO HEAR IT",0,1,0,0,0,0,0,0,0,0,0,0
er74u2tp_33,brnm6twc,1o8dzl71,brnm6twc_1o8dzl71,er74u2tp,33,15,7,34,0,0,0.81,1,1,15,505,725,App1,Wait3,2,5,0.72,0.95,1,2,1,,NA,,NA,,7,726,725,demographics_app,completion_code,4,7,0.86,0.63,2,6,1,Man,53,Completed undergraduate University/College degree,50,nice,"Buyer: i like seller first thanks to buy goods for me 
Seller: didn't get it either
Seller: pretty underpaid
Buyer: any amount received you
Seller: none lol
Buyer: how much amount 
Seller: 0
Seller: horrible
Buyer: you need ",NA,0,0,0,NA,0,0,0,0,0,0,0
er74u2tp_34,3zksv47r,1uwr5boj,3zksv47r_1uwr5boj,er74u2tp,34,14,9,35,1,0,0.51,1,0.71,14,726,725,demographics_app,completion_code,4,7,0.46,0.49,1,3,2,Man,48,Some University/College,-30,No comments,9,726,725,demographics_app,completion_code,4,7,0.64,0.85,2,6,0,Man,28,Some University/College,15,NONE,,NA,0,0,0,0,0,0,0,0,0,0,0
er74u2tp_35,8l6d6b6c,wwku5rdu,8l6d6b6c_wwku5rdu,er74u2tp,35,10,13,36,0,0,0,1,0.73,10,726,725,demographics_app,completion_code,4,7,0.24,0.36,1,4,1,Woman,39,Completed undergraduate University/College degree,50,Thank you,13,726,725,demographics_app,completion_code,6,9,0.67,0.78,2,4,1,Man,43,Completed undergraduate University/College degree,25,good,,NA,0,0,0,0,0,0,0,0,0,0,0
er74u2tp_36,78tl0v4h,2xjxv7ai,78tl0v4h_2xjxv7ai,er74u2tp,36,8,11,37,0,0,0,0,0,8,495,725,App1,Wait0,0,3,0,0,1,3,0,,NA,,NA,,11,500,725,App1,Seller_chat_page,1,4,0.86,0.92,2,3,0,,NA,,NA,,,NA,0,1,1,NA,0,0,NA,1,1,1,1
er74u2tp_37,6pnmneqy,8l6d6b6c,6pnmneqy_8l6d6b6c,er74u2tp,37,12,10,38,0,0,0.24,1,0,12,726,725,demographics_app,completion_code,5,8,0.3,0.25,1,6,1,Man,38,"Completed advanced University/College degree (Masters, PhD...)",-50,,10,726,725,demographics_app,completion_code,4,7,0.24,0.36,2,5,1,Woman,39,Completed undergraduate University/College degree,50,Thank you,"Buyer: hello
Seller: the transfer failed
Buyer: ok, i'll send it again
Seller: thanks",NA,1,0,0,0,0,0,0,0,0,0,0
er74u2tp_38,wwku5rdu,8l6d6b6c,wwku5rdu_8l6d6b6c,er74u2tp,38,13,10,39,1,0,0.86,1,0.24,13,726,725,demographics_app,completion_code,6,9,0.67,0.78,1,5,2,Man,43,Completed undergraduate University/College degree,25,good,10,726,725,demographics_app,completion_code,4,7,0.24,0.36,2,6,0,Woman,39,Completed undergraduate University/College degree,50,Thank you,,NA,0,0,0,0,0,0,0,0,0,0,0
er74u2tp_39,3zksv47r,brnm6twc,3zksv47r_brnm6twc,er74u2tp,39,14,15,40,0,1,0.35,1,1,14,726,725,demographics_app,completion_code,4,7,0.46,0.49,1,4,1,Man,48,Some University/College,-30,No comments,15,505,725,App1,Wait3,2,5,0.72,0.95,2,3,1,,NA,,NA,,"Seller: hello
Buyer: did you get it
Seller: no, it says ""Transfer failed""
Seller: I'm not lying or a bot
Buyer: me too
Buyer: excessively long
Buyer: and horrible too
Seller: Please send the transfer or neither of us will get anything.
Seller: Yes, it is taking a long time per screen.
Buyer: ok
Buyer: will do
Seller: how have you been doing so far in the task?
Buyer: okay I suppose
Buyer: how about you
Buyer: do you like it?
Seller: ok so far. Just taking a while per screen.
Buyer: yea I'm really poor",NA,1,0,0,0,0,0,NA,0,0,0,0
er74u2tp_40,wwku5rdu,3zksv47r,wwku5rdu_3zksv47r,er74u2tp,40,13,14,41,0,0,0.83,0,0.79,13,726,725,demographics_app,completion_code,6,9,0.67,0.78,1,6,0,Man,43,Completed undergraduate University/College degree,25,good,14,726,725,demographics_app,completion_code,4,7,0.46,0.49,2,5,0,Man,48,Some University/College,-30,No comments,"Buyer: hello
Seller: hello0
Buyer: did it come through?
Seller:  yes but small late 
Buyer: So the transfer was successful?
Seller:  ye it was sucessful
Buyer: ok",NA,1,0,0,0,0,0,0,0,0,0,0
er74u2tp_41,brnm6twc,2xjxv7ai,brnm6twc_2xjxv7ai,er74u2tp,41,15,11,42,0,0,0.23,0,0,15,505,725,App1,Wait3,2,5,0.72,0.95,1,4,0,,NA,,NA,,11,500,725,App1,Seller_chat_page,1,4,0.86,0.92,2,4,0,,NA,,NA,,,NA,0,0,0,NA,0,0,NA,1,0,1,0
er74u2tp_42,2xjxv7ai,brnm6twc,2xjxv7ai_brnm6twc,er74u2tp,42,11,15,43,0,0,NA,0,0.5,11,500,725,App1,Seller_chat_page,1,4,0.86,0.92,1,5,0,,NA,,NA,,15,505,725,App1,Wait3,2,5,0.72,0.95,2,5,0,,NA,,NA,,,NA,0,0,0,NA,0,0,NA,0,1,0,NA
er74u2tp_43,ue2lclya,hwdsu32m,ue2lclya_hwdsu32m,er74u2tp,43,16,17,45,1,1,0.24,0,0.6,16,543,725,App1,Wait0,1,4,0.04,0.76,1,1,1,,NA,,NA,,17,726,725,demographics_app,completion_code,4,7,0.6,0.4,2,1,1,Man,45,Completed undergraduate University/College degree,10,No.,"Buyer: Did you get the $1?
Seller: um i think there's a glitch or something b/c i didn't receive any msg stating that i had received a dollar
Buyer: Ok.",1,1,0,0,NA,0,0,0,0,0,0,0
er74u2tp_44,hwdsu32m,ue2lclya,hwdsu32m_ue2lclya,er74u2tp,44,17,16,46,0,0,0.5,0,0,17,726,725,demographics_app,completion_code,4,7,0.6,0.4,1,2,0,Man,45,Completed undergraduate University/College degree,10,No.,16,543,725,App1,Wait0,1,4,0.04,0.76,2,2,0,,NA,,NA,,,NA,0,0,0,0,0,0,NA,0,0,1,0
er74u2tp_45,hwdsu32m,eq3u195h,hwdsu32m_eq3u195h,er74u2tp,45,17,18,47,1,1,0.6,0,0.88,17,726,725,demographics_app,completion_code,4,7,0.6,0.4,1,3,1,Man,45,Completed undergraduate University/College degree,10,No.,18,726,725,demographics_app,completion_code,4,7,0.05,0.88,2,1,1,Woman,24,"Completed advanced University/College degree (Masters, PhD...)",-6,Please provide a longer timer. The server hosting the study was very slow and laggy. Thank you.,"Buyer: What do you plan on doing with the one dollar you just received?
Seller: The transfer of the $1 failed.
Buyer: that's weird. what error msg did you receive?
Seller: It said ""the transfer has failed""
Buyer: oh that sucks. maybe next time
Seller: Hopefully",1,1,0,0,0,0,0,0,0,0,0,0
